Protein_ID,Label
Q13939,1
Q13946,1
Q13948,3
Q13950,3
Q13951,5
Q13951-2,3
Q13952,4
Q13952-2,1
Q13952-3,1
Q13956,1
Q13976,3
Q14003,1
Q14004-2,2
Q14004,6
Q14005,2
Q14008,7
Q14008-2,3
Q14008-3,3
Q14011,3
Q14012,3
Q14019,7
Q14031,2
Q14032,1
Q14050,2
Q14055,1
Q14061,3
Q14088,2
Q14093,3
Q14094,2
Q14103,8
Q14103-2,2
Q14103-3,4
Q14103-4,2
Q14106,2
Q14108,5
Q14112,1
Q14114-3,1
Q14114,1
Q14116-2,1
Q14116,6
Q14117,2
Q14118,6
Q14119,3
Q14123,2
Q14126,7
Q14129,1
Q14134,3
Q14134-2,1
Q14135,1
Q14135-4,1
Q14137,6
Q14139,3
Q14139-2,2
Q14140,1
Q14141,6
Q14141-2,2
Q14141-3,2
Q14141-4,2
Q14142,1
Q14142-3,1
Q14145,3
Q14146,3
Q14147,3
Q14149,4
Q14151,9
Q14152,8
Q14152-2,3
Q14153,2
Q14155,3
Q14155-1,1
Q14155-5,1
Q14156,3
Q14156-3,1
Q14157,6
Q14157-1,2
Q14157-3,1
Q14159,2
Q14159-3,1
Q14160,5
Q14160-3,2
Q14161,4
Q14161-10,1
Q14161-4,1
Q14164,2
Q14165,5
Q14166,4
Q14168,4
Q14172,1
Q14181,4
Q14183,1
Q14185,3
Q14186,4
Q14188,2
Q14191,4
Q14192,6
Q14194,4
Q14194-2,1
Q14195,5
Q14197,4
Q14201,2
Q14202,5
Q14202-2,3
Q14203,7
Q14203-2,2
Q14203-3,2
Q14203-4,2
Q14203-5,2
Q14203-6,2
Q14204,9
Q14207,4
Q14209,3
Q14232-2,2
Q14232,6
Q14240-2,3
Q14240,6
Q14241,6
Q14242,1
Q14244,4
Q14247,10
Q14247-2,3
Q14247-3,3
Q14249,2
Q14254,5
Q14257,5
Q14258,7
Q14264,2
Q14289,2
Q14289-2,1
Q14296,1
Q14315,7
Q14315-2,1
Q14318,6
Q14318-2,2
Q14318-3,2
Q14320,9
Q14324,4
Q14331,4
Q14332,2
Q14344,6
Q14353,1
Q14376,6
Q14397,1
Q14410,2
Q14432,4
Q14435,1
Q14442,1
Q14444,7
Q14444-2,1
Q14451,2
Q14457,2
Q14469,1
Q14493,3
Q14494-2,2
Q14494,3
Q14498,7
Q14498-2,2
Q14500,1
Q14507,2
Q14511,1
Q14512,1
Q14515,2
Q14517,2
Q14520,3
Q14524,3
Q14524-3,1
Q14524-4,1
Q14524-5,1
Q14524-6,1
Q14524-2,1
Q14526,2
Q14527,6
Q14527-2,2
Q14533,1
Q14534,3
Q14541,1
Q14542,1
Q14549,2
Q14554,4
Q14558,6
Q14562,6
Q14563,1
Q14566,7
Q14568,4
Q14571,5
Q14573,7
Q14574,1
Q14574-2,1
Q14576,1
Q14582,2
Q14584,3
Q14585,2
Q14586,2
Q14587,2
Q14588,3
Q14590,2
Q14590-2,1
Q14592,3
Q14592-2,1
Q14593,2
Q14593-2,1
Q14596,3
Q14596-2,2
Q14624,3
Q14641,1
Q14642,3
Q14643,6
Q14643-4,1
Q14644,4
Q14644-2,1
Q14651,5
Q14653,3
Q14654,1
Q14657,2
Q14667,4
Q14667-2,1
Q14669-3,1
Q14669,6
Q14671-2,1
Q14671,5
Q14674,3
Q14676,6
Q14676-2,2
Q14676-3,2
Q14676-4,2
Q14677,8
Q14677-2,2
Q14677-3,2
Q14678,1
Q14679,2
Q14680,4
Q14680-7,1
Q14681,1
Q14683,9
Q14684,7
Q14684-2,3
Q14686,4
Q14687-2,3
Q14687-3,2
Q14687,4
Q14689,4
Q14689-2,1
Q14689-3,1
Q14689-4,1
Q14690,7
Q14691,3
Q14692,8
Q14693,3
Q14694,5
Q14694-2,2
Q14696,7
Q14697,8
Q14697-2,3
Q14699,2
Q14703,3
Q14714,2
Q14722,2
Q14728,2
Q14738,5
Q14739,9
Q14746,3
Q14746-2,1
Q14749,1
Q14764,8
Q14765,2
Q14766,1
Q14773,1
Q14774,2
Q14781,5
Q14789,9
Q14789-4,1
Q14790,4
Q14790-2,2
Q14790-3,1
Q14790-4,1
Q14790-5,1
Q14790-6,1
Q14790-7,1
Q14790-8,1
Q147U1,4
Q147X3,3
Q147X3-2,1
Q14802,1
Q14807,5
Q14814,4
Q14814-2,2
Q14814-3,2
Q14814-4,3
Q14814-5,2
Q14814-6,2
Q14831,2
Q14832,2
Q14839-2,4
Q14839,7
Q14847-2,2
Q14847,8
Q14849,1
Q14863,2
Q14865,5
Q14865-2,1
Q14872,4
Q14896,1
Q14914,6
Q14919,2
Q14919-2,2
Q14929,2
Q14934,3
Q14934-20,1
Q14938,3
Q14940,2
Q14953,1
Q14956,1
Q14964,6
Q14966-3,2
Q14966,8
Q14974,7
Q14974-2,2
Q14978,8
Q14978-2,3
Q14978-3,2
Q14980,10
Q14980-2,3
Q14982,1
Q14990,1
Q14993,2
Q14995,4
Q14997,6
Q14997-4,1
Q14999,2
Q149M9,2
Q149N8,5
Q14BN4,5
Q14BN4-2,1
Q14BN4-3,1
Q14BN4-6,1
Q14BN4-7,1
Q14C86-2,2
Q14C86-3,2
Q14C86-4,2
Q14C86-5,2
Q14C86-6,3
Q14C86,4
Q14C87,2
Q14CB8,3
Q14CB8-6,1
Q14CM0,4
Q14CN4,2
Q14CN4-2,2
Q14CN4-3,2
Q14CS0,3
Q14CW9,1
Q14CX5,2
Q14CX7,7
Q14CX7-2,1
Q14CZ0,2
Q14CZ7,3
Q14D04,1
Q14D33,1
Q14DG7,1
Q15003,6
Q15003-2,3
Q15004,5
Q15004-2,1
Q15005,7
Q15006,3
Q15007,4
Q15007-2,1
Q15008,6
Q15011,2
Q15011-2,1
Q15011-3,1
Q15012,3
Q15013,2
Q15014,5
Q15018,4
Q15019,8
Q15019-3,2
Q15019-2,3
Q15020,9
Q15020-2,1
Q15020-4,1
Q15021,6
Q15022,5
Q15024,5
Q15025,3
Q15025-2,1
Q15027,3
Q15029,4
Q15029-2,1
Q15031,5
Q15032,2
Q15034,1
Q15035,1
Q15036,3
Q15036-2,1
Q15038,1
Q15040,2
Q15041,4
Q15042,5
Q15042-3,1
Q15042-4,1
Q15043,5
Q15043-2,1
Q15046,10
Q15047,5
Q15047-2,1
Q15047-3,2
Q15048,2
Q15049,1
Q15050,6
Q15051,4
Q15051-3,1
Q15052,2
Q15052-2,1
Q15054,7
Q15054-2,2
Q15054-3,1
Q15056,8
Q15056-2,2
Q15057,4
Q15058,5
Q15059,6
Q15061,8
Q15063,3
Q15067,5
Q15067-2,1
Q15067-3,1
Q15070,5
Q15072,3
Q15075,10
Q15077,1
Q15080,1
Q15084-2,3
Q15084-3,1
Q15084,8
Q15102,3
Q15109,1
Q15111,2
Q15113,1
Q15116,2
Q15118,1
Q15119,1
Q15120,3
Q15121,5
Q15124,2
Q15125,4
Q15126,5
Q15131,3
Q15136,1
Q15139,2
Q15147,3
Q15149,9
Q15149-2,2
Q15149-3,2
Q15149-4,2
Q15149-5,2
Q15149-6,2
Q15149-7,2
Q15149-8,2
Q15149-9,2
Q15154-2,1
Q15154-3,1
Q15154,3
Q15155,5
Q15165,4
Q15170,4
Q15170-2,1
Q15172,4
Q15173,3
Q15181,6
Q15185,8
Q15185-2,3
Q15185-3,3
Q15185-4,4
Q15198,1
Q15208,4
Q15223,2
Q15223-2,1
Q15223-3,1
Q15233,9
Q15233-2,2
Q15244,1
Q15254,2
Q15256,1
Q15257-2,2
Q15257-3,2
Q15257-4,2
Q15257,6
Q15262,3
Q15269,9
Q15274,3
Q15276,6
Q15276-2,2
Q15283,3
Q15286,5
Q15287,6
Q15287-2,2
Q15287-3,2
Q15291,5
Q15291-2,4
Q15293,6
Q15293-2,1
Q15300,2
Q15303,2
Q15303-3,1
Q15306,3
Q15306-2,1
Q15311,3
Q15323,1
Q15326,3
Q15327,2
Q15329-2,1
Q15329,1
Q15334,3
Q15345,4
Q15345-3,1
Q15349,4
Q15361,4
Q15363,5
Q15365,8
Q15366,6
Q15366-2,4
Q15366-4,3
Q15366-5,3
Q15366-6,3
Q15366-7,3
Q15366-8,2
Q15366-3,3
Q15369,5
Q15369-2,2
Q15370,6
Q15375,1
Q15375-2,1
Q15382,6
Q15386-2,1
Q15386,5
Q15388,5
Q15389,2
Q15390,3
Q15392,6
Q15393,5
Q15393-2,2
Q15393-3,2
Q15397,7
Q15398,4
Q15399,1
Q15404,7
Q15404-2,1
Q15413,3
Q15417,9
Q15417-3,1
Q15418,5
Q15424,8
Q15424-2,3
Q15424-3,4
Q15424-4,2
Q15427,4
Q15428,7
Q15431,4
Q15434,3
Q15435-2,1
Q15435-3,1
Q15435-4,1
Q15435,5
Q15436,5
Q15437,3
Q15438,1
Q15459,7
Q15459-2,2
Q15464,3
Q15464-2,1
Q15465,2
Q15466,1
Q15468,2
Q15475,2
Q15477,5
Q15486,1
Q15493,2
Q15506,3
Q15526,1
Q15527,2
Q15528-2,1
Q15528,2
Q15532,3
Q15542,4
Q15542-2,1
Q15543,2
Q15544,3
Q15545,5
Q15554,5
Q15554-4,1
Q15555,7
Q15555-2,1
Q15555-4,1
Q15560,2
Q15561,4
Q15562,2
Q15569,2
Q15572,2
Q15572-2,1
Q15573,2
Q15573-2,1
Q15582,6
Q15583,2
Q15596,4
Q15599,2
Q155Q3,2
Q155Q3-2,1
Q15628,1
Q15629,4
Q15631,7
Q15633,3
Q15637-2,1
Q15637-3,1
Q15637-4,2
Q15637-5,2
Q15637-6,1
Q15637,4
Q15642,4
Q15642-2,1
Q15642-3,2
Q15642-4,1
Q15642-5,1
Q15643,8
Q15645,4
Q15646,1
Q15648,7
Q15648-3,2
Q15649,2
Q15650,3
Q15651-2,3
Q15651,5
Q15652,5
Q15652-2,1
Q15652-3,2
Q15653,2
Q15654,4
Q15669,1
Q15672,3
Q15678,2
Q15691,9
Q15695,2
Q15696,2
Q15697,3
Q15699,2
Q15700,3
Q15714,2
Q15717,8
Q15717-2,2
Q15723,4
Q15723-2,1
Q15723-3,1
Q15738,5
Q15742,4
Q15744,3
Q15746,7
Q15746-4,1
Q15750,1
Q15751,3
Q15758,5
Q15759,2
Q15760,1
Q15762,1
Q15768,1
Q15771,1
Q15772,2
Q15776,3
Q15777,1
Q15777-2,1
Q15782,2
Q15784,2
Q15785,5
Q15788,3
Q15796,3
Q15796-2,1
Q15797,3
Q15800,3
Q15811-10,1
Q15811-11,1
Q15811-12,1
Q15811-13,1
Q15811-2,2
Q15811-3,2
Q15811-4,3
Q15811-5,1
Q15811-6,1
Q15811-7,1
Q15811-8,1
Q15811-9,1
Q15811,2
Q15813-2,2
Q15813,3
Q15814,1
Q15818,3
Q15819,6
Q15825,1
Q15831,2
Q15833,7
Q15834,1
Q15835,1
Q15836,4
Q15842,2
Q15843,6
Q15847,2
Q15848,2
Q15849,2
Q15853,2
Q15853-2,1
Q15858,3
Q15878,3
Q15878-3,1
Q15904,4
Q15906,3
Q15906-2,1
Q15907,5
Q15910-2,1
Q15910-3,1
Q15910,4
Q15911,4
Q15915,2
Q15916,4
Q15928,3
Q15929,2
Q15935,3
Q15937,3
Q15940,1
Q15942,6
Q15942-2,3
Q15973,3
Q15973-4,1
Q16099,2
Q16134,4
Q16143,2
Q16181,6
Q16181-2,1
Q16186,5
Q16204,7
Q16206-2,1
Q16206,2
Q16222-2,2
Q16222-3,2
Q16222,5
Q16236,4
Q16236-3,1
Q16254,2
Q16270,2
Q16281,2
Q16288,1
Q16322,1
Q16342,2
Q16342-2,1
Q16342-3,1
Q16348,1
Q16352,4
Q16384,2
Q16385,2
Q16394,1
Q16401,4
Q16445,1
Q16478,1
Q16512,2
Q16512-2,1
Q16512-3,1
Q16513-2,2
Q16513-3,3
Q16513,8
Q16514,3
Q16518,1
Q16520,1
Q16526,3
Q16527,4
Q16531,7
Q16531-2,2
Q16533,3
Q16534,2
Q16537,6
Q16539,4
Q16539-2,1
Q16539-4,1
Q16539-3,1
Q16540,1
Q16543,9
Q16548,1
Q16549,1
Q16553,1
Q16555,6
Q16559,1
Q16560,2
Q16563,2
Q16566,2
Q16576-2,2
Q16576,9
Q16584,2
Q16585,2
Q16585-2,1
Q16586,1
Q16587,3
Q16589,1
Q16594,4
Q16595,2
Q16600,2
Q16602,1
Q16610,1
Q16612,1
Q16620,1
Q16621,2
Q16625,2
Q16626,1
Q16629,6
Q16629-2,1
Q16629-3,1
Q16630,5
Q16630-2,3
Q16630-3,1
Q16633,1
Q16635,3
Q16637-2,1
Q16637-3,1
Q16637-4,1
Q16637,6
Q16643,7
Q16644,3
Q16647,1
Q16649,3
Q16650,2
Q16654,3
Q16656,3
Q16658,7
Q16659,2
Q16665,5
Q16665-2,2
Q16665-3,2
Q16666,9
Q16666-2,2
Q16666-3,3
Q16666-6,1
Q16667,2
Q16670,2
Q16671-2,1
Q16678,2
Q16690,2
Q16695,5
Q16696,1
Q16698,6
Q16698-2,1
Q16706,5
Q16718,6
Q16718-2,1
Q16719,5
Q16719-2,1
Q16720,4
Q16720-2,1
Q16720-3,1
Q16720-4,1
Q16720-5,1
Q16720-6,1
Q16720-7,1
Q16720-8,1
Q16739,2
Q16740,4
Q16760,3
Q16762,6
Q16763,6
Q16769,1
Q16772,1
Q16773,2
Q16774,4
Q16775-2,1
Q16775,5
Q16777,8
Q16778,7
Q16787,4
Q16790,2
Q16795,6
Q16798,3
Q16799,2
Q16816,3
Q16820,1
Q16821,1
Q16822,4
Q16825,1
Q16827,1
Q16828,1
Q16829,2
Q16831,3
Q16832,2
Q16836,7
Q16836-2,1
Q16849,1
Q16849-3,1
Q16850,5
Q16851-2,1
Q16851,7
Q16854-2,2
Q16854-4,1
Q16854,4
Q16864,4
Q16875,4
Q16875-2,1
Q16877,1
Q16878,1
Q16880,2
Q16881,8
Q16890,5
Q16890-4,1
Q16891,7
Q16891-2,2
Q16891-3,2
Q16891-4,2
Q17R31,1
Q17R55,1
Q17R60,1
Q17R89,2
Q17R98,3
Q17R98-2,1
Q17RB0,2
Q17RB8,3
Q17RB8-2,1
Q17RC7,1
Q17RD7,1
Q17RG1,1
Q17RL8,1
Q17RM4,1
Q17RN3,2
Q17RP2,2
Q17RS7,3
Q17RW2,2
Q17RW3,1
Q17RY0,2
Q17RY6,2
Q19AV6,1
Q1A5X7,1
Q1AE95,2
Q1AHR6,1
Q1ED39,7
Q1JUQ5,1
Q1KMD3,8
Q1L5Z9,3
Q1L6U9,1
Q1MSJ5,3
Q1MX18,2
Q1RLN5,2
Q1RMZ1,2
Q1RN00,2
Q1W4C9,1
Q1W6H9,2
Q1X8D7,1
Q1XH10,1
Q1ZZU3,1
Q24JP5,1
Q24JP5-4,1
Q27J81,7
Q27J81-2,1
Q27J81-3,1
Q29789,1
Q29980,2
Q29983,2
Q29RF7-3,1
Q29RF7,7
Q2I0M5,1
Q2KHM9,4
Q2KHN1,1
Q2KHR2,4
Q2KHR2-2,1
Q2KHR3,6
Q2KHT3,3
Q2KJU5,1
Q2KJU6,1
Q2KJY2,4
Q2L696,1
Q2LD37,5
Q2LD37-7,1
Q2M1J6,1
Q2M1K9,3
Q2M1P5,4
Q2M1Z3,1
Q2M218,3
Q2M243,1
Q2M296,3
Q2M296-3,2
Q2M2D7,2
Q2M2I3,1
Q2M2I5,1
Q2M2I8,5
Q2M2Y9,1
Q2M2Z5,2
Q2M329,1
Q2M389-2,1
Q2M389,5
Q2M3C7,2
Q2M3G0,1
Q2M3G4,2
Q2M3M2,1
Q2M3R5,1
Q2M3W8,3
Q2M3X9,2
Q2M3X9-2,1
Q2MDF5,1
Q2MV58,1
Q2NKJ3,2
Q2NKJ3-2,1
Q2NKX8,6
Q2NKX9,2
Q2NL67,1
Q2NL82,6
Q2PPJ7-2,1
Q2PPJ7-3,1
Q2PPJ7,4
Q2PZI1,3
Q2Q1W2,2
Q2QD12,1
Q2QGD7,2
Q2T9J0,1
Q2T9L4,1
Q2TAA2,4
Q2TAA5,1
Q2TAC6,1
Q2TAK8,4
Q2TAK8-2,1
Q2TAL5,1
Q2TAL6,1
Q2TAL8,7
Q2TAM5,1
Q2TAP0,1
Q2TAY7,4
Q2TAZ0,2
Q2TB10,4
Q2TB18,1
Q2TB90,6
Q2TB90-2,1
Q2TBE0,5
Q2UY09,3
Q2V2M9,1
Q2VIQ3,3
Q2VIR3,3
Q2VIR3-2,1
Q2VPB7,1
Q2VPK5,2
Q2VWP7,1
Q2VY69,4
Q2VYF4,2
Q2WGJ6,1
Q2WGJ9,3
Q2WGN9,2
Q2Y0W8,3
Q2Y0W8-5,1
Q2YD98,4
Q30201,1
Q309B1,3
Q30KQ8,1
Q32M45,1
Q32M78,2
Q32M84,3
Q32M88,1
Q32MH5,3
Q32MK0,2
Q32MN6,2
Q32MQ0,1
Q32MZ4,7
Q32MZ4-3,2
Q32NB8,2
Q32NB8-3,1
Q32NC0,3
Q32P28,4
Q32P28-3,2
Q32P28-4,1
Q32P41,3
Q32P44,3
Q32P44-2,1
Q32P51,4
Q32Q12,4
Q330K2,1
Q38SD2,4
Q3B726,3
Q3B792,1
Q3B7J2,1
Q3B7T1,3
Q3B7T1-3,1
Q3B7T1-4,1
Q3B7T1-5,1
Q3B820,4
Q3B820-2,2
Q3B820-3,1
Q3B8N5,2
Q3BBV0,2
Q3BBV2,2
Q3BDU3,2
Q3BDU5,1
Q3C1V8,1
Q3HKR1,3
Q3HM38,1
Q3KNR6,1
Q3KNS6,2
Q3KNS6-3,1
Q3KNV1,2
Q3KNV8,3
Q3KNV8-2,1
Q3KP31,3
Q3KQU3,4
Q3KQU3-4,1
Q3KQV3,3
Q3KQV9,2
Q3KR37,2
Q3KRA6,3
Q3KRA9,2
Q3KRB8,1
Q3L8U1,5
Q3L8U1-2,2
Q3L8U1-3,2
Q3LFD5,1
Q3LIE5,1
Q3LXA3,3
Q3MHD2-2,3
Q3MHD2,4
Q3MII6,1
Q3MIM1,1
Q3MIN7,2
Q3MIP1,2
Q3MIS6,2
Q3MIT2,4
Q3MJ13,1
Q3MJ40,1
Q3MJ62,2
Q3SXM5,3
Q3SXY8,2
Q3SXZ0,1
Q3SXZ3,3
Q3SXZ7,2
Q3SY17,2
Q3SY52,1
Q3SY52-2,1
Q3SY61,1
Q3SY69,4
Q3SY77,2
Q3SY84,2
Q3SY89,2
Q3SYC2-3,1
Q3SYD7,2
Q3SYG4,5
Q3T7B4,1
Q3T8J9-3,1
Q3T8J9,5
Q3T906,2
Q3T906-2,1
Q3V5L5,2
Q3V6T2,4
Q3YBR2,1
Q3YEC7,4
Q3YEC7-2,1
Q3ZCM7,3
Q3ZCN5,1
Q3ZCN8,1
Q3ZCQ3,1
Q3ZCQ8,5
Q3ZCT1,3
Q3ZCV2,1
Q3ZCX4,2
Q3ZK31,1
Q3ZLR7,2
Q460N3,2
Q460N5,6
Q494U1,1
Q494V2,3
Q494X3,2
Q495B1,1
Q495C1,1
Q495C1-2,1
Q495C1-3,1
Q495C1-5,1
Q495G5,1
Q495M9,2
Q495T6,2
Q495V5,1
Q495W5,1
Q495W5-2,1
Q495Z4,1
Q496A3,1
Q496J9,1
Q496Y0,4
Q499Z3,1
Q499Z4,3
Q49A26,7
Q49A26-2,3
Q49A26-3,3
Q49A26-4,2
Q49A26-5,1
Q49A33,1
Q49A59,1
Q49A88,4
Q49A88-4,1
Q49A90,1
Q49AA0,1
Q49AF1,1
Q49AG3,2
Q49AI2,2
Q49AJ0,2
Q49AL5,2
Q49AM1,1
Q49AM3,4
Q49AN0,1
Q49AN9,1
Q49AQ3,1
Q49AR2,2
Q49B96,2
Q49MG5,1
Q49MI3,2
Q4AC94,3
Q4AC94-1,1
Q4AC94-2,1
Q4AC94-3,1
Q4AC94-4,1
Q4ADV7,3
Q4ADV7-2,1
Q4FZB7,4
Q4FZB7-2,1
Q4G0A6,1
Q4G0F5,3
Q4G0J3,4
Q4G0J3-2,1
Q4G0J3-3,2
Q4G0N4,4
Q4G0N4-2,2
Q4G0N4-3,1
Q4G0P3,7
Q4G0S4,1
Q4G0S7,2
Q4G0X4,1
Q4G0X9,3
Q4G0Z9,1
Q4G112,1
Q4G148,3
Q4G163,2
Q4G176,4
Q4G1C1,1
Q4J6C6,3
Q4J6C6-3,1
Q4J6C6-4,2
Q4JDL3,2
Q4KMG0,1
Q4KMG0-2,1
Q4KMP7,2
Q4KMQ1,2
Q4KMQ2,3
Q4KMQ2-2,1
Q4KMQ2-4,1
Q4KMZ1,1
Q4KWH8,3
Q4L180,4
Q4L180-2,1
Q4L180-3,1
Q4L180-5,1
Q4L180-7,1
Q4L235,4
Q4LDE5,1
Q4LDG9,2
Q4LE39,5
Q4LE39-3,1
Q4LE60,1
Q4LEZ3,1
Q4TT37,1
Q4TT61,2
Q4U2R6,2
Q4U2R8,2
Q4UJ75,1
Q4V328,5
Q4V328-2,1
Q4V328-3,1
Q4V328-4,1
Q4V339,2
Q4V348,2
Q4VB86,1
Q4VC05,4
Q4VC05-2,1
Q4VC12,1
Q4VC31,2
Q4VC44,2
Q4VCS5,4
Q4VNC0,1
Q4VNC1,1
Q4VX54,1
Q4VX76,1
Q4VXB2,1
Q4VXH1,2
Q4VXL4,1
Q4VXM0,1
Q4VXU2,1
Q4VXZ8,2
Q4VY19,1
Q4VY20,1
Q4W5G0,2
Q4W5N1,1
Q4ZG55,2
Q4ZG55-4,1
Q4ZIN3,1
Q4ZIN3-2,1
Q502W6,2
Q502W7,1
Q504Q3,4
Q504T8,2
Q504U0,1
Q504U8,1
Q52LA3,2
Q52LC2,1
Q52LJ0,4
Q52LR7,5
Q52LW3,3
Q52LW3-2,1
Q52M93,2
Q52WX2,1
Q537H7,1
Q537H9,1
Q53EL6,4
Q53EL6-2,2
Q53EP0,4
Q53EQ6,4
Q53ET0,3
Q53EU6,4
Q53EV4-2,1
Q53EZ4,4
Q53EZ4-2,2
Q53F19,5
Q53F39,1
Q53FA3,1
Q53FA7,5
Q53FD0,1
Q53FT3,2
Q53FV1,1
Q53FZ2,1
Q53G44,1
Q53G59,1
Q53GA4,3
Q53GD3,1
Q53GG5,1
Q53GG5-2,2
Q53GI3,2
Q53GI4,2
Q53GL0,1
Q53GL7,2
Q53GQ0,7
Q53GS7,4
Q53GS7-2,2
Q53GS9,7
Q53GS9-2,2
Q53GS9-3,2
Q53GT1,3
Q53H12,4
Q53H12-2,1
Q53H47,4
Q53H47-3,1
Q53H54,2
Q53H80,3
Q53H82,6
Q53H96,3
Q53HC0,2
Q53HC5,1
Q53HC9,2
Q53HI1,2
Q53HL2,3
Q53HV7,1
Q53LP3,4
Q53QD4,1
Q53QZ3,2
Q53R41,4
Q53R41-2,1
Q53RE8,2
Q53RY4,1
Q53S08,1
Q53S33,5
Q53S48,1
Q53SF7,3
Q53SZ7,1
Q53T59,4
Q53T94,3
Q53T94-2,3
Q53T94-3,2
Q53TN4,1
Q53TQ3,3
Q53TS8,1
Q53TS8-4,1
Q562E7,2
Q562F6,4
Q562F6-2,1
Q562R1,6
Q562R6,1
Q567R9,1
Q567U6,5
Q569H4,2
Q56A73,2
Q56NI9,4
Q56P03,2
Q56UN5,3
Q56UQ5,5
Q56VL3,4
Q56VL3-2,2
Q573B4,1
Q587I9,1
Q587J7,3
Q58A45,2
Q58EX2,3
Q58EX7,2
Q58F21,2
Q58FF3,4
Q58FF4,1
Q58FF6,4
Q58FF7,4
Q58FF8,7
Q58FG0,3
Q58FG1,2
Q58G82,1
Q58WW2,2
Q59EI4,1
Q59EQ3,1
Q59EQ8,1
Q59F30,1
Q59F66,1
Q59FH1,1
Q59FP8,1
Q59GN2,2
Q59GZ0,1
Q59H06,1
Q59H18,1
Q5BJD5,3
Q5BJD5-2,1
Q5BJE1,2
Q5BJF2,4
Q5BJF6,4
Q5BJF6-2,1
Q5BJF6-6,1
Q5BJH2,1
Q5BJH7,2
Q5BKT4,2
Q5BKV1,1
Q5BKX5,1
Q5BKX6,1
Q5BKX8,2
Q5BKY9,3
Q5BKZ1,7
Q5BKZ1-3,2
Q5BN46,1
Q5C9Z4,5
Q5CZ79,1
Q5CZA5,2
Q5CZC0,3
Q5D0E6,1
Q5D0E6-2,1
Q5D0E6-3,1
Q5D1E8,3
Q5DJT8,2
Q5EBL2,1
Q5EBL4,1
Q5EBL8,2
Q5EBM0,1
Q5EBN2,1
Q5EE01,2
Q5EG05,2
Q5EG05-2,1
Q5F1R6,4
Q5F1R6-2,2
Q5F1R6-3,1
Q5FBB7,2
Q5FBB7-5,1
Q5FBB7-6,1
Q5FBZ9,1
Q5FVE4,1
Q5FWF4,5
Q5FWF4-3,1
Q5FWF5,5
Q5FWF6,1
Q5GAN3,1
Q5GAN6,1
Q5GFL6,1
Q5GJ75,3
Q5GLZ8,3
Q5GLZ8-2,1
Q5GLZ8-3,1
Q5H8A4,2
Q5H8A4-2,1
Q5H8A4-4,1
Q5H8C1-4,1
Q5H907,1
Q5H909,1
Q5H918,2
Q5H919,1
Q5H928,4
Q5H943,1
Q5H9A7,1
Q5H9B9,1
Q5H9F3,3
Q5H9F3-3,1
Q5H9I0,1
Q5H9J7,1
Q5H9K5,2
Q5H9L2,3
Q5H9L4,1
Q5H9L4-2,1
Q5H9M0,3
Q5H9R7,6
Q5H9R7-2,1
Q5H9R7-3,1
Q5H9R7-4,1
Q5H9R7-5,1
Q5H9R7-6,1
Q5H9S7,2
Q5H9T9,2
Q5H9U9,4
Q5HY57,1
Q5HY64,1
Q5HY81,2
Q5HY92,2
Q5HY98,2
Q5HYA6,1
Q5HYA8,1
Q5HYB6,4
Q5HYC2,2
Q5HYC2-2,1
Q5HYI7,3
Q5HYI7-2,1
Q5HYI7-4,1
Q5HYI8,5
Q5HYJ3,4
Q5HYK3,2
Q5HYK7,3
Q5HYK9,2
Q5HYM0,1
Q5HYN5,1
Q5HYW3,2
Q5HYY5,1
Q5I0X7,2
Q5I7T1,1
Q5J8M3,2
Q5J8M3-2,1
Q5J8M3-3,1
Q5JNW7,1
Q5JNZ3,3
Q5JNZ5,2
Q5JP02,1
Q5JP53,2
Q5JPB2,3
Q5JPE7,3
Q5JPE7-2,2
Q5JPF3,4
Q5JPH6,5
Q5JPI3,3
Q5JPI3-2,1
Q5JPI9,2
Q5JPR8,1
Q5JPT2,1
Q5JPT9,1
Q5JPU0,1
Q5JPU1,1
Q5JPU2,1
Q5JPU3,1
Q5JQC4,1
Q5JQC9,1
Q5JQF8,1
Q5JQQ2,1
Q5JQQ4,1
Q5JQS6,1
Q5JR01,2
Q5JR04,3
Q5JR05,2
Q5JR07,1
Q5JR08,2
Q5JR12,2
Q5JR59,2
Q5JR82,1
Q5JR89,3
Q5JR91,2
Q5JR95,2
Q5JRA6,7
Q5JRA6-4,1
Q5JRC6,1
Q5JRC9,1
Q5JRG1,2
Q5JRI7,1
Q5JRJ0,1
Q5JRK9,1
Q5JRM6,1
Q5JRQ0,1
Q5JRR6,1
Q5JRR9,1
Q5JRS0,1
Q5JRS1,1
Q5JRS2,1
Q5JRS3,1
Q5JRV8,1
Q5JRX3,8
Q5JRX3-2,1
Q5JRX3-3,1
Q5JRY3,2
Q5JS13,3
Q5JS37,1
Q5JS54,2
Q5JSC9,1
Q5JSD1,1
Q5JSD2,1
Q5JSH3,4
Q5JSH3-2,1
Q5JSH3-3,1
Q5JSJ4,2
Q5JSK7,1
Q5JSL0,2
Q5JSL3,3
Q5JSN5,1
Q5JSP0,2
Q5JST6,1
Q5JSY8,1
Q5JSZ1,1
Q5JSZ2,1
Q5JSZ5,6
Q5JSZ6,1
Q5JT02,2
Q5JT03,1
Q5JT25,1
Q5JTC6,2
Q5JTD0,1
Q5JTD0-2,1
Q5JTF2,1
Q5JTH9,8
Q5JTH9-2,2
Q5JTJ3,2
Q5JTJ3-2,1
Q5JTJ3-3,1
